route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,exceptional
246,1#26,1#1206-11,"MALAGROTTA","23073448",0,"",13085,0,0
246,1#26,1#1206-12,"CORNELIA (MA)","23073449",1,"",13084,0,0
246,1#26,1#1206-13,"MALAGROTTA","23073450",0,"",13085,0,0
246,1#26,1#1206-14,"CORNELIA (MA)","23073451",1,"",13084,0,0
246,1#26,1#1206-15,"MALAGROTTA","23073453",0,"",13085,0,0
246,1#26,1#1206-16,"CORNELIA (MA)","23073435",1,"",13084,0,0
246,1#26,1#1206-17,"MALAGROTTA","23073454",0,"",13085,0,0
246,1#26,1#1206-18,"CORNELIA (MA)","23073456",1,"",13084,0,0
246,1#26,1#1206-19,"MALAGROTTA","23073436",0,"",13085,0,0
246,1#26,1#1206-20,"CORNELIA (MA)","23073457",1,"",13084,0,0
246,1#26,1#1206-21,"MALAGROTTA","23073431",0,"",13085,0,0
246,1#26,1#1206-22,"CORNELIA (MA)","23073433",1,"",13084,0,0
246,1#26,1#1206-23,"MALAGROTTA","23073432",0,"",13085,0,0
246,1#26,1#1206-24,"CORNELIA (MA)","23073434",1,"",13084,0,0
246,1#26,1#1206-25,"MALAGROTTA","23073442",0,"",13085,0,0
246,1#26,1#1206-26,"CORNELIA (MA)","23073443",1,"",13084,0,0
246,1#26,1#1206-27,"MALAGROTTA","23073455",0,"",13085,0,0
246,1#26,1#1206-28,"CORNELIA (MA)","23073441",1,"",13084,0,0
246,1#26,1#1206-29,"MALAGROTTA","23073446",0,"",13085,0,0
246,1#26,1#1207-2,"CORNELIA (MA)","23073458",1,"",13084,0,0
246,1#26,1#1207-3,"MALAGROTTA","23073460",0,"",13085,0,0
246,1#26,1#1207-4,"CORNELIA (MA)","23073459",1,"",13084,0,0
246,1#26,1#1207-5,"MALAGROTTA","23073471",0,"",13085,0,0
246,1#26,1#1207-6,"CORNELIA (MA)","23073466",1,"",13084,0,0
246,1#26,1#1207-7,"MALAGROTTA","23073467",0,"",13085,0,0
246,1#26,1#1207-8,"CORNELIA (MA)","23073468",1,"",13084,0,0
246,1#26,1#1207-9,"MALAGROTTA","23073472",0,"",13085,0,0
246,1#26,1#1207-10,"CORNELIA (MA)","23073474",1,"",13084,0,0
246,1#26,1#1207-11,"MALAGROTTA","23073475",0,"",13085,0,0
246,1#26,1#1207-12,"CORNELIA (MA)","23073476",1,"",13084,0,0
246,1#26,1#1207-13,"MALAGROTTA","23073477",0,"",13085,0,0
246,1#26,1#1207-14,"CORNELIA (MA)","23073481",1,"",13084,0,0
246,1#26,1#1207-15,"MALAGROTTA","23073478",0,"",13085,0,0
246,1#26,1#1207-16,"CORNELIA (MA)","23073479",1,"",13084,0,0
246,1#26,1#1207-17,"MALAGROTTA","23073480",0,"",13085,0,0
246,1#26,1#1207-18,"CORNELIA (MA)","23073482",1,"",13084,0,0
246,1#26,1#1207-19,"MALAGROTTA","23073464",0,"",13085,0,0
246,1#26,1#1207-20,"CORNELIA (MA)","23073483",1,"",13084,0,0
246,1#26,1#1207-21,"MALAGROTTA","23073465",0,"",13085,0,0
246,1#26,1#1207-22,"CORNELIA (MA)","23073484",1,"",13084,0,0
246,1#26,1#1207-23,"MALAGROTTA","23073485",0,"",13085,0,0
246,1#26,1#1207-24,"CORNELIA (MA)","23073473",1,"",13084,0,0
246,1#26,1#1207-25,"MALAGROTTA","23073486",0,"",13085,0,0
246,1#26,1#1207-26,"CORNELIA (MA)","23073463",1,"",13084,0,0
246,1#26,1#1207-27,"MALAGROTTA","23073469",0,"",13085,0,0
246,1#26,1#1207-28,"CORNELIA (MA)","23073470",1,"",13084,0,0
246,1#26,1#1207-29,"MALAGROTTA","23073462",0,"",13085,0,0
246,1#26,1#1207-30,"CORNELIA (MA)","23073461",1,"",13084,0,0
M30,1#26,1#1207-31,"CANDONI/MAGLIANA (H)","23073487",0,"",51497,0,0
246,1#26,1#1208-2,"CORNELIA (MA)","23073492",1,"",13084,0,0
246,1#26,1#1208-3,"MALAGROTTA","23073493",0,"",13085,0,0
246,1#26,1#1208-4,"CORNELIA (MA)","23073488",1,"",13084,0,0
246,1#26,1#1208-5,"MALAGROTTA","23073489",0,"",13085,0,0
246,1#26,1#1208-6,"CORNELIA (MA)","23073490",1,"",13084,0,0
246,1#26,1#1208-7,"MALAGROTTA","23073491",0,"",13085,0,0
M03,1#26,1#1208-10,"CORNELIA (MA)","23073511",0,"",51498,0,0
246,1#26,1#1208-11,"MALAGROTTA","23073496",0,"",13085,0,0
246,1#26,1#1208-12,"CORNELIA (MA)","23073499",1,"",13084,0,0
246,1#26,1#1208-13,"MALAGROTTA","23073503",0,"",13085,0,0
246,1#26,1#1208-14,"CORNELIA (MA)","23073495",1,"",13084,0,0
246,1#26,1#1208-15,"MALAGROTTA","23073494",0,"",13085,0,0
246,1#26,1#1208-16,"CORNELIA (MA)","23073500",1,"",13084,0,0
246,1#26,1#1208-17,"MALAGROTTA","23073497",0,"",13085,0,0
246,1#26,1#1208-18,"CORNELIA (MA)","23073498",1,"",13084,0,0
246,1#26,1#1208-19,"MALAGROTTA","23073507",0,"",13085,0,0
246,1#26,1#1208-20,"CORNELIA (MA)","23073510",1,"",13084,0,0
246,1#26,1#1208-21,"MALAGROTTA","23073508",0,"",13085,0,0
246,1#26,1#1208-22,"CORNELIA (MA)","23073509",1,"",13084,0,0
246,1#26,1#1208-23,"MALAGROTTA","23073506",0,"",13085,0,0
246,1#26,1#1208-24,"CORNELIA (MA)","23073505",1,"",13084,0,0
246,1#26,1#1208-25,"MALAGROTTA","23073501",0,"",13085,0,0
246,1#26,1#1208-26,"CORNELIA (MA)","23073502",1,"",13084,0,0
246,1#26,1#1208-27,"MALAGROTTA","23073504",0,"",13085,0,0
246,1#26,1#1209-2,"CORNELIA (MA)","23073525",1,"",13084,0,0
246,1#26,1#1209-3,"MALAGROTTA","23073544",0,"",13085,0,0
246,1#26,1#1209-4,"CORNELIA (MA)","23073545",1,"",13084,0,0
246,1#26,1#1209-5,"MALAGROTTA","23073517",0,"",13085,0,0
246,1#26,1#1209-6,"CORNELIA (MA)","23073518",1,"",13084,0,0
246,1#26,1#1209-7,"MALAGROTTA","23073512",0,"",13085,0,0
246,1#26,1#1209-8,"CORNELIA (MA)","23073513",1,"",13084,0,0
246,1#26,1#1209-9,"MALAGROTTA","23073514",0,"",13085,0,0
246,1#26,1#1209-10,"CORNELIA (MA)","23073530",1,"",13084,0,0
246,1#26,1#1209-11,"MALAGROTTA","23073515",0,"",13085,0,0
246,1#26,1#1209-12,"CORNELIA (MA)","23073516",1,"",13084,0,0
246,1#26,1#1209-13,"MALAGROTTA","23073519",0,"",13085,0,0
246,1#26,1#1209-14,"CORNELIA (MA)","23073541",1,"",13084,0,0
246,1#26,1#1209-15,"MALAGROTTA","23073522",0,"",13085,0,0
246,1#26,1#1209-16,"CORNELIA (MA)","23073533",1,"",13084,0,0
246,1#26,1#1209-17,"MALAGROTTA","23073542",0,"",13085,0,0
246,1#26,1#1209-18,"CORNELIA (MA)","23073534",1,"",13084,0,0
246,1#26,1#1209-19,"MALAGROTTA","23073543",0,"",13085,0,0
246,1#26,1#1209-20,"CORNELIA (MA)","23073537",1,"",13084,0,0
246,1#26,1#1209-21,"MALAGROTTA","23073535",0,"",13085,0,0
246,1#26,1#1209-22,"CORNELIA (MA)","23073539",1,"",13084,0,0
246,1#26,1#1209-23,"MALAGROTTA","23073536",0,"",13085,0,0
246,1#26,1#1209-24,"CORNELIA (MA)","23073540",1,"",13084,0,0
246,1#26,1#1209-25,"MALAGROTTA","23073523",0,"",13085,0,0
246,1#26,1#1209-26,"CORNELIA (MA)","23073524",1,"",13084,0,0
246,1#26,1#1209-27,"MALAGROTTA","23073529",0,"",13085,0,0
246,1#26,1#1209-28,"CORNELIA (MA)","23073527",1,"",13084,0,0
246,1#26,1#1209-29,"MALAGROTTA","23073526",0,"",13085,0,0
246,1#26,1#1209-30,"CORNELIA (MA)","23073528",1,"",13084,0,0
246,1#26,1#1209-31,"MALAGROTTA","23073538",0,"",13085,0,0
246,1#26,1#1209-32,"CORNELIA (MA)","23073520",1,"",13084,0,0
246,1#26,1#1209-33,"MALAGROTTA","23073521",0,"",13085,0,0
246,1#26,1#1209-34,"CORNELIA (MA)","23073531",1,"",13084,0,0
246,1#26,1#1209-35,"MALAGROTTA","23073532",0,"",13085,0,0
246,1#26,1#1210-2,"CORNELIA (MA)","23073548",1,"",13084,0,0
246,1#26,1#1210-3,"MALAGROTTA","23073549",0,"",13085,0,0
246,1#26,1#1210-4,"CORNELIA (MA)","23073546",1,"",13084,0,0
246,1#26,1#1210-5,"MALAGROTTA","23073550",0,"",13085,0,0
246,1#26,1#1210-6,"CORNELIA (MA)","23073547",1,"",13084,0,0
M30,1#26,1#1210-7,"CANDONI/MAGLIANA (H)","23073551",0,"",51497,0,0
246,1#26,1#1211-2,"CORNELIA (MA)","23073552",1,"",13084,0,0
246,1#26,1#1211-3,"MALAGROTTA","23073553",0,"",13085,0,0
246,1#26,1#1211-4,"CORNELIA (MA)","23073554",1,"",13084,0,0
M30,1#26,1#1211-5,"CANDONI/MAGLIANA (H)","23073555",0,"",51497,0,0
247,1#15,1#1212-2,"STAZ.NE METRO CIPRO (MA)","23819476",0,"",64857,0,0
247,1#15,1#1212-3,"STAZ.NE AURELIA","23819495",1,"",64858,0,0
247,1#15,1#1212-4,"STAZ.NE METRO CIPRO (MA)","23819477",0,"",64857,0,0
247,1#15,1#1212-5,"STAZ.NE AURELIA","23819497",1,"",64858,0,0
247,1#15,1#1212-6,"STAZ.NE METRO CIPRO (MA)","23819482",0,"",64857,0,0
247,1#15,1#1212-7,"STAZ.NE AURELIA","23819499",1,"",64858,0,0
247,1#15,1#1212-8,"STAZ.NE METRO CIPRO (MA)","23819483",0,"",64857,0,0
247,1#15,1#1212-9,"STAZ.NE AURELIA","23819501",1,"",64858,0,0
247,1#15,1#1212-10,"STAZ.NE METRO CIPRO (MA)","23819484",0,"",64857,0,0
247,1#15,1#1212-11,"STAZ.NE AURELIA","23819502",1,"",64858,0,0
247,1#15,1#1212-12,"STAZ.NE METRO CIPRO (MA)","23819485",0,"",64857,0,0
247,1#15,1#1212-13,"STAZ.NE AURELIA","23819491",1,"",64858,0,0
247,1#15,1#1212-14,"STAZ.NE METRO CIPRO (MA)","23819481",0,"",64857,0,0
247,1#15,1#1212-15,"STAZ.NE AURELIA","23819500",1,"",64858,0,0
247,1#15,1#1212-16,"STAZ.NE METRO CIPRO (MA)","23819486",0,"",64857,0,0
247,1#15,1#1212-17,"STAZ.NE AURELIA","23819492",1,"",64858,0,0
247,1#15,1#1212-18,"STAZ.NE METRO CIPRO (MA)","23819503",0,"",64857,0,0
247,1#15,1#1212-19,"STAZ.NE AURELIA","23819488",1,"",64858,0,0
247,1#15,1#1212-20,"STAZ.NE METRO CIPRO (MA)","23819504",0,"",64857,0,0
247,1#15,1#1212-21,"STAZ.NE AURELIA","23819489",1,"",64858,0,0
247,1#15,1#1212-22,"STAZ.NE METRO CIPRO (MA)","23819479",0,"",64857,0,0
247,1#15,1#1212-23,"STAZ.NE AURELIA","23819490",1,"",64858,0,0
247,1#15,1#1212-24,"STAZ.NE METRO CIPRO (MA)","23819505",0,"",64857,0,0
247,1#15,1#1212-25,"STAZ.NE AURELIA","23819493",1,"",64858,0,0
247,1#15,1#1212-26,"STAZ.NE METRO CIPRO (MA)","23819487",0,"",64857,0,0
247,1#15,1#1212-27,"STAZ.NE AURELIA","23819496",1,"",64858,0,0
247,1#15,1#1212-28,"STAZ.NE METRO CIPRO (MA)","23819506",0,"",64857,0,0
247,1#15,1#1212-29,"STAZ.NE AURELIA","23819494",1,"",64858,0,0
247,1#15,1#1212-30,"STAZ.NE METRO CIPRO (MA)","23819480",0,"",64857,0,0
247,1#15,1#1212-31,"STAZ.NE AURELIA","23819498",1,"",64858,0,0
247,1#15,1#1212-32,"STAZ.NE METRO CIPRO (MA)","23819478",0,"",64857,0,0
G70,1#15,1#1212-34,"STAZIONE GROTTAROSSA","23819507",0,"",51491,0,0
247,1#26,1#1213-2,"STAZ.NE METRO CIPRO (MA)","24214727",0,"",64857,0,0
247,1#26,1#1213-3,"STAZ.NE AURELIA","24214728",1,"",64858,0,0
247,1#26,1#1213-4,"STAZ.NE METRO CIPRO (MA)","24214729",0,"",64857,0,0
247,1#26,1#1213-5,"STAZ.NE AURELIA","24214730",1,"",64858,0,0
247,1#26,1#1213-6,"STAZ.NE METRO CIPRO (MA)","24214731",0,"",64857,0,0
247,1#26,1#1213-7,"STAZ.NE AURELIA","24214732",1,"",64858,0,0
247,1#26,1#1213-8,"STAZ.NE METRO CIPRO (MA)","24214733",0,"",64857,0,0
247,1#26,1#1213-9,"STAZ.NE AURELIA","24214734",1,"",64858,0,0
247,1#26,1#1213-10,"STAZ.NE METRO CIPRO (MA)","24214735",0,"",64857,0,0
247,1#26,1#1213-11,"STAZ.NE AURELIA","24214736",1,"",64858,0,0
247,1#26,1#1213-12,"STAZ.NE METRO CIPRO (MA)","24214737",0,"",64857,0,0
247,1#26,1#1213-13,"STAZ.NE AURELIA","24214738",1,"",64858,0,0
247,1#26,1#1213-14,"STAZ.NE METRO CIPRO (MA)","24214739",0,"",64857,0,0
247,1#26,1#1213-15,"STAZ.NE AURELIA","24214740",1,"",64858,0,0
247,1#26,1#1213-16,"STAZ.NE METRO CIPRO (MA)","24214741",0,"",64857,0,0
247,1#26,1#1213-17,"STAZ.NE AURELIA","24214742",1,"",64858,0,0
247,1#26,1#1213-18,"STAZ.NE METRO CIPRO (MA)","24214743",0,"",64857,0,0
247,1#26,1#1213-19,"STAZ.NE AURELIA","24214744",1,"",64858,0,0
247,1#26,1#1213-20,"STAZ.NE METRO CIPRO (MA)","24214745",0,"",64857,0,0
247,1#26,1#1213-21,"STAZ.NE AURELIA","24214746",1,"",64858,0,0
247,1#26,1#1213-22,"STAZ.NE METRO CIPRO (MA)","24214747",0,"",64857,0,0
247,1#26,1#1213-23,"STAZ.NE AURELIA","24214748",1,"",64858,0,0
247,1#26,1#1213-24,"STAZ.NE METRO CIPRO (MA)","24214749",0,"",64857,0,0
247,1#26,1#1213-25,"STAZ.NE AURELIA","24214750",1,"",64858,0,0
247,1#26,1#1213-26,"STAZ.NE METRO CIPRO (MA)","24214751",0,"",64857,0,0
247,1#26,1#1213-27,"STAZ.NE AURELIA","24214752",1,"",64858,0,0
247,1#26,1#1213-28,"STAZ.NE METRO CIPRO (MA)","24214753",0,"",64857,0,0
247,1#26,1#1213-29,"STAZ.NE AURELIA","24214754",1,"",64858,0,0
247,1#26,1#1213-30,"STAZ.NE METRO CIPRO (MA)","24214755",0,"",64857,0,0
247,1#26,1#1213-31,"STAZ.NE AURELIA","24214756",1,"",64858,0,0
247,1#26,1#1213-32,"STAZ.NE METRO CIPRO (MA)","24214757",0,"",64857,0,0
247,1#26,1#1213-33,"STAZ.NE AURELIA","24214758",1,"",64858,0,0
G07,1#26,1#1214-2,"CLODIO","24214759",0,"",52890,0,0
247,1#26,1#1214-4,"STAZ.NE AURELIA","24214771",1,"",64858,0,0
247,1#26,1#1214-5,"STAZ.NE METRO CIPRO (MA)","24214772",0,"",64857,0,0
247,1#26,1#1214-6,"STAZ.NE AURELIA","24214773",1,"",64858,0,0
247,1#26,1#1214-7,"STAZ.NE METRO CIPRO (MA)","24214774",0,"",64857,0,0
247,1#26,1#1214-8,"STAZ.NE AURELIA","24214775",1,"",64858,0,0
247,1#26,1#1214-9,"STAZ.NE METRO CIPRO (MA)","24214776",0,"",64857,0,0
247,1#26,1#1214-10,"STAZ.NE AURELIA","24214777",1,"",64858,0,0
247,1#26,1#1214-11,"STAZ.NE METRO CIPRO (MA)","24214778",0,"",64857,0,0
247,1#26,1#1214-12,"STAZ.NE AURELIA","24214779",1,"",64858,0,0
247,1#26,1#1214-13,"STAZ.NE METRO CIPRO (MA)","24214780",0,"",64857,0,0
247,1#26,1#1214-14,"STAZ.NE AURELIA","24214781",1,"",64858,0,0
247,1#26,1#1214-15,"STAZ.NE METRO CIPRO (MA)","24214765",0,"",64857,0,0
247,1#26,1#1214-16,"STAZ.NE AURELIA","24214766",1,"",64858,0,0
247,1#26,1#1214-17,"STAZ.NE METRO CIPRO (MA)","24214767",0,"",64857,0,0
247,1#26,1#1214-18,"STAZ.NE AURELIA","24214768",1,"",64858,0,0
247,1#26,1#1214-19,"STAZ.NE METRO CIPRO (MA)","24214782",0,"",64857,0,0
247,1#26,1#1214-20,"STAZ.NE AURELIA","24214783",1,"",64858,0,0
247,1#26,1#1214-21,"STAZ.NE METRO CIPRO (MA)","24214784",0,"",64857,0,0
247,1#26,1#1214-22,"STAZ.NE AURELIA","24214785",1,"",64858,0,0
247,1#26,1#1214-23,"STAZ.NE METRO CIPRO (MA)","24214786",0,"",64857,0,0
247,1#26,1#1214-24,"STAZ.NE AURELIA","24214787",1,"",64858,0,0
247,1#26,1#1214-25,"STAZ.NE METRO CIPRO (MA)","24214760",0,"",64857,0,0
247,1#26,1#1214-26,"STAZ.NE AURELIA","24214761",1,"",64858,0,0
247,1#26,1#1214-27,"STAZ.NE METRO CIPRO (MA)","24214762",0,"",64857,0,0
247,1#26,1#1214-28,"STAZ.NE AURELIA","24214763",1,"",64858,0,0
247,1#26,1#1214-29,"STAZ.NE METRO CIPRO (MA)","24214764",0,"",64857,0,0
247,1#26,1#1214-30,"STAZ.NE AURELIA","24214769",1,"",64858,0,0
247,1#26,1#1214-31,"STAZ.NE METRO CIPRO (MA)","24214770",0,"",64857,0,0
G70,1#26,1#1214-33,"STAZIONE GROTTAROSSA","24214788",0,"",51491,0,0
G07,1#15,1#1215-2,"CLODIO","23819508",0,"",52890,0,0
247,1#15,1#1215-4,"STAZ.NE AURELIA","23819535",1,"",64858,0,0
247,1#15,1#1215-5,"STAZ.NE METRO CIPRO (MA)","23819515",0,"",64857,0,0
247,1#15,1#1215-6,"STAZ.NE AURELIA","23819536",1,"",64858,0,0
247,1#15,1#1215-7,"STAZ.NE METRO CIPRO (MA)","23819516",0,"",64857,0,0
247,1#15,1#1215-8,"STAZ.NE AURELIA","23819530",1,"",64858,0,0
247,1#15,1#1215-9,"STAZ.NE METRO CIPRO (MA)","23819521",0,"",64857,0,0
247,1#15,1#1215-10,"STAZ.NE AURELIA","23819531",1,"",64858,0,0
247,1#15,1#1215-11,"STAZ.NE METRO CIPRO (MA)","23819523",0,"",64857,0,0
247,1#15,1#1215-12,"STAZ.NE AURELIA","23819532",1,"",64858,0,0
247,1#15,1#1215-13,"STAZ.NE METRO CIPRO (MA)","23819511",0,"",64857,0,0
247,1#15,1#1215-14,"STAZ.NE AURELIA","23819518",1,"",64858,0,0
247,1#15,1#1215-15,"STAZ.NE METRO CIPRO (MA)","23819512",0,"",64857,0,0
247,1#15,1#1215-16,"STAZ.NE AURELIA","23819522",1,"",64858,0,0
247,1#15,1#1215-17,"STAZ.NE METRO CIPRO (MA)","23819526",0,"",64857,0,0
247,1#15,1#1215-18,"STAZ.NE AURELIA","23819509",1,"",64858,0,0
247,1#15,1#1215-19,"STAZ.NE METRO CIPRO (MA)","23819527",0,"",64857,0,0
247,1#15,1#1215-20,"STAZ.NE AURELIA","23819510",1,"",64858,0,0
247,1#15,1#1215-21,"STAZ.NE METRO CIPRO (MA)","23819528",0,"",64857,0,0
247,1#15,1#1215-22,"STAZ.NE AURELIA","23819537",1,"",64858,0,0
247,1#15,1#1215-23,"STAZ.NE METRO CIPRO (MA)","23819517",0,"",64857,0,0
247,1#15,1#1215-24,"STAZ.NE AURELIA","23819529",1,"",64858,0,0
247,1#15,1#1215-25,"STAZ.NE METRO CIPRO (MA)","23819514",0,"",64857,0,0
247,1#15,1#1215-26,"STAZ.NE AURELIA","23819534",1,"",64858,0,0
247,1#15,1#1215-27,"STAZ.NE METRO CIPRO (MA)","23819524",0,"",64857,0,0
247,1#15,1#1215-28,"STAZ.NE AURELIA","23819533",1,"",64858,0,0
247,1#15,1#1215-29,"STAZ.NE METRO CIPRO (MA)","23819525",0,"",64857,0,0
247,1#15,1#1215-30,"STAZ.NE AURELIA","23819519",1,"",64858,0,0
247,1#15,1#1215-31,"STAZ.NE METRO CIPRO (MA)","23819513",0,"",64857,0,0
247,1#15,1#1215-32,"STAZ.NE AURELIA","23819520",1,"",64858,0,0
G07,1#15,1#1216-2,"CLODIO","20251687",0,"",52890,0,0
247,1#15,1#1216-4,"STAZ.NE AURELIA","20251691",1,"",64858,0,0
247,1#15,1#1216-5,"STAZ.NE METRO CIPRO (MA)","20251702",0,"",64857,0,0
247,1#15,1#1216-6,"STAZ.NE AURELIA","20251692",1,"",64858,0,0
247,1#15,1#1216-7,"STAZ.NE METRO CIPRO (MA)","20251707",0,"",64857,0,0
247,1#15,1#1216-8,"STAZ.NE AURELIA","20251694",1,"",64858,0,0
247,1#15,1#1216-9,"STAZ.NE METRO CIPRO (MA)","20251703",0,"",64857,0,0
247,1#15,1#1216-10,"STAZ.NE AURELIA","20251695",1,"",64858,0,0
247,1#15,1#1216-11,"STAZ.NE METRO CIPRO (MA)","20251708",0,"",64857,0,0
247,1#15,1#1216-12,"STAZ.NE AURELIA","20251696",1,"",64858,0,0
247,1#15,1#1216-13,"STAZ.NE METRO CIPRO (MA)","20251709",0,"",64857,0,0
247,1#15,1#1216-14,"STAZ.NE AURELIA","20251697",1,"",64858,0,0
247,1#15,1#1216-15,"STAZ.NE METRO CIPRO (MA)","20251704",0,"",64857,0,0
247,1#15,1#1216-16,"STAZ.NE AURELIA","20251689",1,"",64858,0,0
247,1#15,1#1216-17,"STAZ.NE METRO CIPRO (MA)","20251710",0,"",64857,0,0
247,1#15,1#1216-18,"STAZ.NE AURELIA","20251698",1,"",64858,0,0
247,1#15,1#1216-19,"STAZ.NE METRO CIPRO (MA)","20251711",0,"",64857,0,0
247,1#15,1#1216-20,"STAZ.NE AURELIA","20251699",1,"",64858,0,0
247,1#15,1#1216-21,"STAZ.NE METRO CIPRO (MA)","20251700",0,"",64857,0,0
247,1#15,1#1216-22,"STAZ.NE AURELIA","20251688",1,"",64858,0,0
247,1#15,1#1216-23,"STAZ.NE METRO CIPRO (MA)","20251706",0,"",64857,0,0
247,1#15,1#1216-24,"STAZ.NE AURELIA","20251693",1,"",64858,0,0
247,1#15,1#1216-25,"STAZ.NE METRO CIPRO (MA)","20251705",0,"",64857,0,0
247,1#15,1#1216-26,"STAZ.NE AURELIA","20251690",1,"",64858,0,0
247,1#15,1#1216-27,"STAZ.NE METRO CIPRO (MA)","20251701",0,"",64857,0,0
G70,1#15,1#1216-29,"STAZIONE GROTTAROSSA","20251712",0,"",51491,0,0
247,1#26,1#1217-2,"STAZ.NE METRO CIPRO (MA)","24182962",0,"",64857,0,0
247,1#26,1#1217-3,"STAZ.NE AURELIA","24182963",1,"",64858,0,0
247,1#26,1#1217-4,"STAZ.NE METRO CIPRO (MA)","24182964",0,"",64857,0,0
247,1#26,1#1217-5,"STAZ.NE AURELIA","24182965",1,"",64858,0,0
G07,1#26,1#1218-2,"CLODIO","24182966",0,"",52890,0,0
247,1#26,1#1218-4,"STAZ.NE AURELIA","24182986",1,"",64858,0,0
247,1#26,1#1218-5,"STAZ.NE METRO CIPRO (MA)","24182987",0,"",64857,0,0
247,1#26,1#1218-6,"STAZ.NE AURELIA","24182988",1,"",64858,0,0
247,1#26,1#1218-7,"STAZ.NE METRO CIPRO (MA)","24182989",0,"",64857,0,0
247,1#26,1#1218-8,"STAZ.NE AURELIA","24182990",1,"",64858,0,0
247,1#26,1#1218-9,"STAZ.NE METRO CIPRO (MA)","24182975",0,"",64857,0,0
247,1#26,1#1218-10,"STAZ.NE AURELIA","24182967",1,"",64858,0,0
247,1#26,1#1218-11,"STAZ.NE METRO CIPRO (MA)","24182968",0,"",64857,0,0
247,1#26,1#1218-12,"STAZ.NE AURELIA","24182974",1,"",64858,0,0
247,1#26,1#1218-13,"STAZ.NE METRO CIPRO (MA)","24182976",0,"",64857,0,0
247,1#26,1#1218-14,"STAZ.NE AURELIA","24182977",1,"",64858,0,0
247,1#26,1#1218-15,"STAZ.NE METRO CIPRO (MA)","24182978",0,"",64857,0,0
247,1#26,1#1218-16,"STAZ.NE AURELIA","24182979",1,"",64858,0,0
247,1#26,1#1218-17,"STAZ.NE METRO CIPRO (MA)","24182980",0,"",64857,0,0
247,1#26,1#1218-18,"STAZ.NE AURELIA","24182981",1,"",64858,0,0
247,1#26,1#1218-19,"STAZ.NE METRO CIPRO (MA)","24182982",0,"",64857,0,0
247,1#26,1#1218-20,"STAZ.NE AURELIA","24182983",1,"",64858,0,0
247,1#26,1#1218-21,"STAZ.NE METRO CIPRO (MA)","24182984",0,"",64857,0,0
247,1#26,1#1218-22,"STAZ.NE AURELIA","24182985",1,"",64858,0,0
247,1#26,1#1218-23,"STAZ.NE METRO CIPRO (MA)","24182969",0,"",64857,0,0
247,1#26,1#1218-24,"STAZ.NE AURELIA","24182973",1,"",64858,0,0
247,1#26,1#1218-25,"STAZ.NE METRO CIPRO (MA)","24182970",0,"",64857,0,0
247,1#26,1#1218-26,"STAZ.NE AURELIA","24182971",1,"",64858,0,0
247,1#26,1#1218-27,"STAZ.NE METRO CIPRO (MA)","24182972",0,"",64857,0,0
G70,1#26,1#1218-29,"STAZIONE GROTTAROSSA","24182991",0,"",51491,0,0
247,1#26,1#1219-2,"STAZ.NE METRO CIPRO (MA)","22851671",0,"",64857,0,0
247,1#26,1#1219-3,"STAZ.NE AURELIA","22851672",1,"",64858,0,0
247,1#26,1#1219-4,"STAZ.NE METRO CIPRO (MA)","22851673",0,"",64857,0,0
247,1#26,1#1219-5,"STAZ.NE AURELIA","22851674",1,"",64858,0,0
247,1#26,1#1219-6,"STAZ.NE METRO CIPRO (MA)","22851675",0,"",64857,0,0
G70,1#26,1#1219-8,"STAZIONE GROTTAROSSA","22851676",0,"",51491,0,0
247,1#26,1#1219-11,"STAZ.NE METRO CIPRO (MA)","22851686",0,"",64857,0,0
247,1#26,1#1219-12,"STAZ.NE AURELIA","22851677",1,"",64858,0,0
247,1#26,1#1219-13,"STAZ.NE METRO CIPRO (MA)","22851678",0,"",64857,0,0
247,1#26,1#1219-14,"STAZ.NE AURELIA","22851679",1,"",64858,0,0
247,1#26,1#1219-15,"STAZ.NE METRO CIPRO (MA)","22851680",0,"",64857,0,0
247,1#26,1#1219-16,"STAZ.NE AURELIA","22851681",1,"",64858,0,0
247,1#26,1#1219-17,"STAZ.NE METRO CIPRO (MA)","22851682",0,"",64857,0,0
247,1#26,1#1219-18,"STAZ.NE AURELIA","22851683",1,"",64858,0,0
247,1#26,1#1219-19,"STAZ.NE METRO CIPRO (MA)","22851684",0,"",64857,0,0
247,1#26,1#1219-20,"STAZ.NE AURELIA","22851685",1,"",64858,0,0
247,1#26,1#1220-2,"STAZ.NE METRO CIPRO (MA)","24214790",0,"",64857,0,0
247,1#26,1#1220-3,"STAZ.NE AURELIA","24214791",1,"",64858,0,0
247,1#26,1#1220-4,"STAZ.NE METRO CIPRO (MA)","24214792",0,"",64857,0,0
G70,1#26,1#1220-6,"STAZIONE GROTTAROSSA","24214789",0,"",51491,0,0
2,1#20,1#1221-2,"MANCINI","23482183",0,"",12546,0,0
2,1#20,1#1221-3,"FLAMINIO","23482221",1,"",12544,0,0
2,1#20,1#1221-4,"MANCINI","23482192",0,"",12547,0,0
2,1#20,1#1221-5,"FLAMINIO","23482193",1,"",12544,0,0
2,1#20,1#1221-6,"MANCINI","23482194",0,"",12547,0,0
2,1#20,1#1221-7,"FLAMINIO","23482195",1,"",12544,0,0
2,1#20,1#1221-8,"MANCINI","23482196",0,"",12547,0,0
